speaker,task,file,feature_set,feature_level,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P_1985_F_13,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_F_13/P_1985_F_13_str.wav,eGeMAPSv02,Functionals,30.48255,0.15247972,29.486807,30.92462,33.47159,3.9847813,350.06503,603.57153,90.765465,165.9224,0.84751564,0.65458834,0.30762216,0.75595844,1.2855117,0.97788954,15.988474,10.410006,8.767812,5.036576,0.68233126,1.0185045,26.508575,0.6582244,19.028873,0.584179,4.416237,3.0504353,-3.36777,-3.533018,0.035862084,2.5565012,1.1549066,0.87196714,6.8360276,0.71188587,4.733211,2.744915,33.960587,0.44002652,583.743,0.3370526,1339.5461,0.17583355,-63.73251,-1.3074422,1598.5487,0.19662248,1063.3911,0.3187144,-74.24842,-0.9985745,2761.3953,0.11862068,901.67737,0.41410828,-82.13475,-0.8429642,-22.564348,-0.3619281,35.181473,0.26088962,0.027427474,1.3719172,-0.03196301,-0.447314,0.87180066,0.8176719,34.43349,0.36595383,21.722965,0.511281,4.272914,3.4751272,-5.7932615,-2.0718865,-8.414334,17.819702,-0.033542242,-0.0058194622,0.1574972,3.3379216,1.4116837,0.512439,0.41422543,0.20419048,0.2998119,-22.30882
P_1985_F_16,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_F_16/P_1985_F_16_con.wav,eGeMAPSv02,Functionals,35.35724,0.1395909,34.621136,35.916107,38.581047,3.9599113,253.84943,366.94345,117.811806,205.40088,0.99946094,0.65405923,0.3442307,0.8995471,1.5749801,1.2307494,13.737187,8.295726,9.287219,5.6649737,0.6239214,0.94582915,24.349434,0.65971804,9.341213,1.4841964,-3.6209626,-3.7642705,-8.577215,-1.7350343,0.034762565,2.2529118,0.9437164,0.88129497,9.008705,0.57185304,7.2911105,1.411871,30.268566,0.36330983,713.615,0.27246585,1286.4482,0.17487897,-64.316795,-1.3124052,1726.7811,0.15455334,986.9125,0.3209735,-69.84247,-1.063413,2869.5513,0.09054639,796.4382,0.40438795,-77.146454,-0.9057925,-18.83101,-0.43390322,33.046425,0.27548596,0.046893224,0.74884003,-0.027281217,-0.52975214,0.7902951,0.74742407,31.398102,0.36590594,9.502163,1.6194042,-5.3370757,-2.7667046,-12.613758,-1.1557568,-6.6223693,15.75145,-0.028250601,-0.006062411,0.1325172,2.9635146,1.2886406,0.5713295,0.49807256,0.21268456,0.2816553,-21.890144
P_1985_F_16,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_F_16/P_1985_F_16_m(f).wav,eGeMAPSv02,Functionals,34.64596,0.14754307,34.236874,35.48975,37.523407,3.2865334,200.9471,213.52701,212.36906,534.9787,0.92257386,0.62854725,0.32628372,0.8818339,1.4390836,1.1127999,12.587401,7.6546,8.745885,5.2831616,0.5081775,0.9315711,22.955471,0.7222739,9.865637,1.2596703,-1.2314525,-10.588068,-7.7004976,-1.8148037,0.033223335,2.3249369,0.8912841,0.9817674,9.041371,0.5920258,6.7988625,1.5630617,29.281473,0.3548833,720.8519,0.25190955,1256.6356,0.18317527,-71.41302,-1.2245088,1742.7963,0.14627136,961.9565,0.37178472,-77.27123,-1.0075372,2880.3167,0.08663023,743.38104,0.4466061,-83.50895,-0.88293123,-19.089521,-0.42303964,32.454517,0.27069667,0.04541296,0.74732155,-0.027939301,-0.52452844,0.66297895,0.7145124,31.46463,0.35201138,10.329531,1.341904,-2.7306051,-5.2914834,-12.241209,-1.0877367,-6.254304,15.438348,-0.02924892,-0.0049786572,0.13684426,3.0200434,1.2467813,0.55815214,0.47803926,0.26205128,0.5538013,-23.026741
P_1985_F_16,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_F_16/P_1985_F_16_m(i).wav,eGeMAPSv02,Functionals,34.029045,0.1423982,33.237396,35.110046,36.72728,3.4898834,267.00882,358.70624,69.1193,78.55182,0.94189507,0.6385987,0.34744573,0.84522057,1.4940965,1.1466508,13.128763,7.921402,8.632647,5.3789005,0.573632,0.9492093,23.589506,0.6862361,11.079762,1.2221596,0.23839688,56.71049,-6.093976,-2.1414764,0.037278436,2.0175583,0.99077666,0.90540856,8.582659,0.5841963,7.5053277,1.5011827,29.966766,0.37728593,728.802,0.24155109,1243.753,0.17289351,-67.91406,-1.2497116,1795.8479,0.14157052,930.4655,0.3444523,-74.96004,-1.0090668,2896.1782,0.086589076,776.5606,0.38401237,-80.623985,-0.8927653,-19.87478,-0.4206009,32.32874,0.27133167,0.041278753,0.90181494,-0.028955119,-0.5282125,0.7438945,0.73562986,31.257874,0.36298093,12.316135,1.2115673,0.10287381,147.49826,-9.719257,-1.3467362,-6.0885973,15.065183,-0.029595258,-0.0057562543,0.12376144,2.9056206,1.1252655,0.63773584,0.57255685,0.24857143,0.4628836,-22.427612
P_1985_F_16,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_F_16/P_1985_F_16_pic.wav,eGeMAPSv02,Functionals,35.146267,0.14139806,34.74038,35.855568,37.816467,3.076088,268.62134,288.65326,106.956505,181.08519,0.9160854,0.7188224,0.2592795,0.78293943,1.5083934,1.2491139,11.69897,7.078913,8.889902,5.875875,0.48900694,0.99063814,20.00987,0.83112085,9.855767,1.2392242,1.5447084,8.026265,-7.2199616,-2.0719266,0.02974909,2.2726905,0.8724676,0.9599833,9.50956,0.5431375,7.8012266,1.453968,27.807934,0.42459655,723.85876,0.2585074,1236.9524,0.17919536,-82.888145,-1.0866683,1778.5256,0.15011336,906.8777,0.3643788,-87.00039,-0.93319464,2877.3472,0.085534245,702.4947,0.42106888,-91.28158,-0.8532476,-19.25166,-0.44608408,30.926456,0.29526827,0.046475712,0.8224848,-0.02747162,-0.52952874,0.68041015,0.7187126,29.528143,0.39642784,10.398915,1.3801955,0.42977405,33.464397,-13.361561,-1.0668812,-6.3021426,15.58224,-0.03397368,-0.0035874136,0.1277602,2.461815,1.2404494,0.5186232,0.56162965,0.2964516,0.52109563,-22.451828
P_1985_F_16,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_F_16/P_1985_F_16_r(f).wav,eGeMAPSv02,Functionals,35.880527,0.12030359,34.674778,36.23229,38.697456,4.0226784,174.0779,228.86568,99.22315,151.49759,1.0170232,0.6377565,0.38792112,0.91936815,1.5635672,1.1756461,15.870523,8.964796,11.317301,6.0277233,0.7763426,0.90207577,23.963179,0.67294526,9.604588,1.5295125,-2.7606397,-5.2795367,-8.617449,-1.6927488,0.033261288,2.074708,1.0909789,0.76556295,8.196645,0.6039301,6.458083,1.7134966,29.06565,0.40577945,722.6812,0.26200107,1278.1439,0.17168975,-61.511204,-1.325285,1747.8817,0.14634335,966.468,0.3418438,-67.32801,-1.0617363,2867.7976,0.09220638,792.31604,0.40994123,-74.21632,-0.90911883,-18.225607,-0.4668558,31.787682,0.3034926,0.045619898,0.79661405,-0.027432399,-0.541341,0.96706176,0.71467996,30.24894,0.4091752,9.439752,1.7082145,-4.625721,-3.384163,-12.381855,-1.1367284,-6.6075573,15.416987,-0.026252985,-0.0067128097,0.15859252,3.6492376,1.5397193,0.48867255,0.52025956,0.17219779,0.30530405,-22.002378
P_1985_F_16,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_F_16/P_1985_F_16_r(i).wav,eGeMAPSv02,Functionals,36.292442,0.13910733,34.8524,36.69628,39.71762,4.865219,319.7067,592.23895,90.75617,114.89245,1.1299874,0.6772384,0.37938523,0.970854,1.834058,1.4546728,18.832977,10.270296,13.870325,8.051216,0.96335393,0.9678296,24.123652,0.636402,7.6692777,1.9853821,-2.4932706,-6.106115,-11.365842,-1.3958263,0.034972385,2.0791745,1.117686,0.77200437,8.305863,0.61565185,7.8197837,1.7476599,28.902699,0.46720877,698.2887,0.2664965,1286.6213,0.17157558,-61.47442,-1.355148,1725.3134,0.1497841,958.1672,0.35118252,-66.401024,-1.0981755,2842.8413,0.092201516,772.9872,0.43103772,-72.960434,-0.9457674,-18.526096,-0.45966846,31.42155,0.2871583,0.050221782,0.7595508,-0.029765852,-0.5048953,1.2136192,0.76695615,30.318867,0.37873024,7.2390513,2.315011,-3.971266,-4.168981,-15.390544,-1.0105122,-6.503081,15.220639,-0.02391794,-0.0075673484,0.1611941,3.8528345,1.4222504,0.5281111,0.52157426,0.18849315,0.23705192,-20.296492
P_1985_F_16,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_F_16/P_1985_F_16_str.wav,eGeMAPSv02,Functionals,35.08776,0.13512452,34.415726,35.61912,37.79106,3.3753357,265.9504,391.22766,111.40738,211.31099,0.9404065,0.6565042,0.3255479,0.83224136,1.4935113,1.1679634,13.202479,8.302416,8.924062,5.457278,0.56850845,0.9461196,23.02478,0.6988312,10.066193,1.312449,-1.6412817,-7.783511,-7.452239,-1.8773648,0.034001984,2.32867,0.9549532,0.89836574,8.945467,0.55126935,7.3717504,1.5010841,30.009577,0.38521633,711.9708,0.26751477,1276.5073,0.17881005,-70.730484,-1.2274824,1736.7909,0.14943212,969.9016,0.3553313,-76.08843,-1.0105318,2873.7712,0.09327359,764.84186,0.43301708,-82.59985,-0.878773,-18.93312,-0.4379324,32.671364,0.27391174,0.046990503,0.75867414,-0.027762473,-0.5238902,0.74300706,0.72411406,30.876596,0.36758256,10.799479,1.3627853,-3.2196584,-4.374088,-11.887671,-1.1451094,-6.4800086,15.609295,-0.028857125,-0.005656058,0.13233265,2.9488292,1.3727292,0.5120074,0.4939271,0.23383927,0.5343249,-22.727898
P_1985_M_23,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_M_23/P_1985_M_23_con.wav,eGeMAPSv02,Functionals,27.139734,0.19816712,24.5191,27.909334,30.52061,6.0015106,238.61337,379.79498,98.61205,183.03433,0.9660938,0.710679,0.31039128,0.805501,1.5590698,1.2486784,15.407626,9.604858,10.814682,6.804851,0.76358515,0.9750574,23.90296,0.73820275,12.718116,0.9941944,10.908944,1.0729854,3.5564153,3.1906283,0.041760866,2.2340355,1.1825942,0.79820645,4.9767013,1.0074947,5.6125836,2.6533747,26.806303,0.55933756,515.71246,0.32729405,1282.2446,0.16682361,-71.65781,-1.2159624,1542.7997,0.17436875,1054.8517,0.34082383,-80.809235,-0.9793419,2540.3254,0.12082292,894.2822,0.39926648,-84.3028,-0.90753937,-19.948687,-0.3823448,27.99108,0.2897881,0.016159669,2.4317267,-0.03189717,-0.49950495,1.027546,0.73539287,33.025818,0.38167396,13.669373,1.0253326,12.378066,1.041538,2.2951052,5.470835,-7.770695,16.010756,-0.031651665,-0.0071752253,0.20223181,2.9849184,2.1062558,0.3135821,0.27279305,0.16057143,0.28354836,-21.563173
P_1985_M_23,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_M_23/P_1985_M_23_m(f).wav,eGeMAPSv02,Functionals,24.281488,0.1604057,23.435614,24.668358,26.831108,3.3954945,200.44922,299.58597,76.82671,95.948814,0.6571573,0.5983246,0.2705376,0.59280384,0.9682784,0.6977408,8.441324,4.385954,6.494315,3.7787025,0.42074645,0.8181966,20.020987,0.7828711,15.886523,0.7381143,13.779945,0.9181939,6.910677,1.5047754,0.03489846,1.975361,1.208253,0.79427356,3.6438842,1.2846422,14.4006,1.2002038,28.88551,0.4846464,521.40875,0.3654032,1263.7384,0.17900267,-74.078094,-1.1446108,1590.09,0.16969852,1011.88196,0.41704378,-83.089386,-0.93660337,2554.3425,0.13314958,917.33734,0.4160919,-84.938736,-0.899783,-20.066988,-0.37021694,27.69373,0.28456905,-0.010426419,-3.3629754,-0.029209143,-0.5382255,0.5495287,0.6039583,27.942965,0.41723305,17.870478,0.6904986,16.719805,0.8029295,6.570844,1.7606608,-7.6359158,15.819534,-0.036788773,-0.0069860783,0.15008868,3.2566755,2.2397282,0.29324138,0.2599731,0.1483721,0.17683166,-26.662489
P_1985_M_23,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_M_23/P_1985_M_23_m(i).wav,eGeMAPSv02,Functionals,24.759638,0.20917653,23.414896,25.072042,27.39591,3.9810143,258.88342,288.89886,99.34437,125.336,0.74436444,0.6288886,0.25893003,0.68565995,1.1109072,0.85197717,10.435162,5.8007903,7.875167,4.558532,0.5160189,0.89386964,21.447989,0.81066054,14.392971,0.80199915,10.791568,1.2427043,5.652778,1.9423131,0.050096598,2.0519576,1.176757,0.74697036,3.7219608,1.2792329,11.231972,1.4548316,28.358343,0.39752272,517.53485,0.3278551,1274.0596,0.16663195,-73.72599,-1.1819319,1555.1805,0.16666459,1044.9501,0.3634711,-82.38359,-0.97159153,2526.8396,0.12914614,944.51166,0.41236517,-85.37816,-0.9091501,-19.396936,-0.3955955,27.851402,0.296576,-0.0033383137,-10.618771,-0.0296724,-0.5224413,0.6920608,0.6499621,30.791536,0.39425692,15.051615,0.85245574,12.971641,1.1667535,5.1678987,2.377014,-7.345359,15.798844,-0.036194373,-0.005320746,0.15481943,3.494927,1.7319278,0.38065216,0.28207618,0.18386364,0.24371381,-25.673239
P_1985_M_23,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_M_23/P_1985_M_23_pic.wav,eGeMAPSv02,Functionals,26.974506,0.15805821,24.373428,27.16202,30.20722,5.8337917,280.46045,441.26077,116.49159,312.34506,0.98238814,0.6206588,0.34707057,0.9201155,1.5236835,1.176613,12.904256,6.6988106,11.137099,6.213131,0.765411,0.81172764,24.061394,0.69777954,14.64971,0.9051646,15.65365,0.87814695,0.5017065,25.480871,0.03796802,2.0383368,1.1372566,0.78619444,5.2401986,0.8714383,8.800993,1.2395505,28.858826,0.3679542,524.9367,0.3113119,1259.2351,0.17050774,-64.08712,-1.2987514,1611.8173,0.173475,1004.5545,0.41348535,-74.84718,-1.0075368,2599.7385,0.12462461,916.31464,0.43687525,-76.93011,-0.9606143,-20.886864,-0.36123383,27.66415,0.28991202,0.015020342,2.488553,-0.036199704,-0.43733057,0.98667693,0.5866246,32.070557,0.35577065,15.730375,0.888176,18.911076,0.7453474,-1.0953418,-12.457263,-6.8070927,14.556853,-0.028739797,-0.009157771,0.18989614,3.7729318,1.7495236,0.4040594,0.37971896,0.156,0.21936466,-21.613358
P_1985_M_23,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_M_23/P_1985_M_23_r(f).wav,eGeMAPSv02,Functionals,26.933315,0.13947214,24.664764,26.68379,30.133015,5.4682503,173.31557,291.70682,87.249985,138.35867,0.8745222,0.68836474,0.25358573,0.7662939,1.3889959,1.1354102,14.511713,7.2063446,11.757671,6.119279,0.68331057,0.92147297,21.90438,0.8196156,12.096051,1.0688207,9.679476,1.4406734,2.2463815,5.118127,0.03345827,2.0387928,1.3214824,0.7360487,4.296364,0.9983138,7.4645624,1.5674595,26.7584,0.3758435,507.7556,0.30991542,1254.7341,0.16799669,-76.60957,-1.1552778,1549.6132,0.17811078,1040.2892,0.36951292,-85.64706,-0.947599,2505.5469,0.12509613,929.87537,0.3964959,-88.66441,-0.8883921,-18.557281,-0.39529803,26.742897,0.28716466,0.015870025,2.1440804,-0.0335887,-0.45105794,0.9591873,0.63016397,32.45032,0.36819875,12.015578,1.2142336,11.279053,1.4245719,0.26289967,47.951,-6.6057806,14.941316,-0.028670773,-0.006465927,0.1679674,3.7192688,2.0918744,0.30261305,0.25324664,0.1791228,0.3609925,-23.797773
P_1985_M_23,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_M_23/P_1985_M_23_r(i).wav,eGeMAPSv02,Functionals,26.659687,0.16880393,24.421442,26.971903,30.230434,5.8089924,188.44756,352.32767,142.15189,431.54068,0.7723037,0.76343143,0.22236991,0.6013365,1.3074105,1.0850406,13.157019,6.9801297,11.271575,6.5460887,0.6174469,1.038886,19.66802,0.93145597,13.534033,0.8234891,10.827268,1.2088904,2.2100997,5.3001184,0.038441293,2.098427,1.266881,0.74517053,4.2885256,1.1132429,6.5524645,2.2573845,27.823778,0.44043988,503.4649,0.32007164,1262.9545,0.1565793,-89.61119,-1.0311869,1543.5701,0.18261576,1035.6277,0.34828183,-97.7776,-0.8614077,2541.9255,0.12605098,904.3447,0.4351284,-100.67176,-0.81073046,-20.053097,-0.36223593,28.36594,0.26879168,0.018305916,2.0657938,-0.033260856,-0.47491658,0.9628642,0.64813215,32.240692,0.38621324,15.118205,0.8774478,13.5232315,1.1432768,-0.6152367,-22.082783,-7.520856,16.513535,-0.034767974,-0.004443541,0.12997553,3.3935547,1.6855992,0.33847827,0.3330663,0.25409448,0.43420014,-23.718126
P_1985_M_23,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1985_M_23/P_1985_M_23_str.wav,eGeMAPSv02,Functionals,25.058113,0.1563158,23.591011,25.304972,27.634197,4.043186,197.7015,277.3644,77.433914,91.239265,0.70993364,0.6112519,0.26287746,0.6468566,1.0850958,0.8222183,8.924538,4.9735284,6.9440055,4.1270485,0.45564303,0.8543264,21.07327,0.78546757,15.215427,0.774202,12.844557,0.92648834,6.0296173,1.8335803,0.032175392,2.254415,1.0922796,0.7629559,4.5637946,0.970914,10.708692,1.3810978,29.492825,0.39191428,517.32526,0.35842222,1265.4167,0.1746269,-74.982605,-1.1554295,1563.4668,0.18305592,1056.2532,0.36439645,-84.29406,-0.9392077,2533.3171,0.13435093,895.9817,0.41227767,-86.80284,-0.88966227,-20.459093,-0.37080958,28.15455,0.27745995,-0.0014338901,-25.742428,-0.028189491,-0.5529027,0.6080253,0.62290406,30.243774,0.3721813,17.40426,0.71691066,15.286841,0.8517375,5.287162,2.3410883,-6.9645095,15.487006,-0.035913564,-0.0029627255,0.14659622,3.1888258,1.8855486,0.34594405,0.37499693,0.17712122,0.24451417,-25.865492
P_1988_M_09,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1988_M_09/P_1988_M_09_con.wav,eGeMAPSv02,Functionals,25.544207,0.14691405,23.632309,25.249153,28.271755,4.6394463,216.04419,242.412,100.685326,182.08014,0.18162307,0.6218076,0.07754173,0.1541149,0.26802087,0.19047913,2.9573984,1.9858855,1.5764545,1.0318874,0.059008557,0.9603756,19.52261,0.8408225,17.120392,0.66414464,13.5390005,0.8773578,11.052466,0.885752,0.030970355,2.4298651,1.0029337,1.0155696,5.884001,0.65357643,8.984235,1.3138412,31.184145,0.36856884,523.8454,0.36810714,1261.4601,0.17574477,-91.31447,-0.9777469,1613.8477,0.14454056,1042.7778,0.36093488,-100.12422,-0.8078966,2598.5125,0.12104411,984.00775,0.399172,-103.2789,-0.7567526,-23.057447,-0.31820342,32.365715,0.23581855,0.0045134574,7.981257,-0.026380252,-0.5239353,0.08383721,0.6992062,30.760796,0.33292028,21.014421,0.5656891,16.219608,0.81713593,12.969211,0.80404365,-7.896959,16.594496,-0.019365462,-0.0025946384,0.022471678,2.4430506,1.8172808,0.31727272,0.21231154,0.21952829,0.31067595,-42.44379
P_1988_M_09,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1988_M_09/P_1988_M_09_m(f).wav,eGeMAPSv02,Functionals,23.998117,0.1346834,22.852787,23.882029,25.92581,3.0730228,246.92479,247.47182,110.08886,252.7076,0.17661928,0.5234194,0.09280576,0.16045648,0.2473369,0.15453114,2.40676,1.5457783,1.4057152,0.91973656,0.06130286,0.84518844,20.787357,0.7446784,17.945278,0.63755673,12.200532,1.00017,10.258174,0.9602341,0.04433334,2.0768092,1.14021,0.9404998,4.611196,0.7950979,11.237052,1.0038195,35.056274,0.29514053,554.7872,0.34497187,1294.3602,0.151668,-85.766014,-1.0191207,1633.152,0.14428763,1073.836,0.35165748,-95.355446,-0.8298809,2664.2478,0.1231846,979.9394,0.4422391,-99.19954,-0.7665369,-23.782,-0.29261485,34.395626,0.19996758,-0.007255921,-4.1147184,-0.024775466,-0.5281512,0.08331215,0.6236347,30.831741,0.29857513,22.67177,0.4630859,14.225608,0.9552677,11.669542,0.8870829,-7.4445763,16.300692,-0.017154798,-0.003354083,0.024364205,3.066544,1.7646157,0.3452174,0.27905226,0.20008695,0.28189266,-42.873123
P_1988_M_09,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1988_M_09/P_1988_M_09_m(i).wav,eGeMAPSv02,Functionals,25.687912,0.15080965,23.753178,25.994225,28.219015,4.4658375,303.53064,559.1393,159.1989,343.06323,0.22308172,0.6096103,0.09630574,0.1907332,0.3362449,0.23993917,3.3799288,2.3114705,2.08448,1.3607278,0.07545201,0.89960706,22.900034,0.73565954,14.667905,0.76731086,10.68002,1.1270053,11.1663885,0.926052,0.036963023,2.5136733,1.0602615,0.9400306,5.6240516,0.7335072,9.964474,1.0579015,30.945993,0.3297748,562.92773,0.36227757,1297.1631,0.1842593,-78.747116,-1.0921879,1605.9272,0.14416233,1064.5905,0.35184082,-87.46314,-0.9002492,2616.6902,0.121300146,969.6702,0.37280244,-91.833275,-0.82118326,-21.452745,-0.34376714,32.0529,0.23662457,0.0034643689,9.542799,-0.02351942,-0.54651195,0.10081614,0.6821181,32.59971,0.34475166,17.09533,0.6914571,12.265448,1.0860418,13.085152,0.8180072,-7.9743423,16.927998,-0.020322526,-0.0040720683,0.02578673,3.199618,1.816878,0.35513157,0.29529864,0.19656716,0.30340138,-40.1878
P_1988_M_09,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1988_M_09/P_1988_M_09_pic.wav,eGeMAPSv02,Functionals,24.025036,0.13118835,22.752846,23.842144,25.854902,3.1020565,185.2957,201.07462,87.946625,146.76285,0.16106008,0.5093351,0.08167364,0.14933287,0.22208835,0.14041471,1.9237682,1.3035223,1.3465122,0.8832905,0.054740436,0.8962809,19.990189,0.7645407,20.10322,0.5690059,14.342904,0.8314215,10.790744,0.87363017,0.035727724,2.1096191,1.0776323,0.94378155,5.0521097,0.7502358,13.51774,0.80570245,36.458145,0.259251,545.41583,0.352281,1302.2473,0.16137677,-85.8012,-1.019473,1657.6774,0.14075413,1066.6183,0.36607108,-95.79628,-0.823091,2671.9834,0.12315964,994.2583,0.44657564,-99.02294,-0.7699037,-25.31685,-0.2527751,34.825043,0.19600503,-0.0078141885,-4.1119475,-0.026919292,-0.49914002,0.074820854,0.6667298,29.937815,0.29359445,25.395552,0.3879565,17.720633,0.7063865,12.631181,0.77287275,-7.956747,16.61686,-0.019005883,-0.0033588123,0.020548392,3.065527,1.5849488,0.3882734,0.2905934,0.23519082,0.34503752,-43.23863
P_1988_M_09,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1988_M_09/P_1988_M_09_r(f).wav,eGeMAPSv02,Functionals,25.275923,0.11813323,23.589563,25.065495,27.458794,3.8692303,188.71819,245.93651,116.94042,314.15833,0.22718273,0.60728425,0.098985575,0.19861673,0.33982027,0.24083468,3.9655926,2.1607492,2.4334936,1.3992913,0.08797902,0.85787016,21.845606,0.7566083,14.140943,0.8487328,12.338168,1.1402799,10.190128,1.057645,0.037642576,2.0918853,1.2645191,0.78443885,4.5603375,0.8206868,11.68775,0.9290642,30.181902,0.33167917,525.8169,0.35924008,1276.7875,0.17420256,-79.73408,-1.0908082,1593.3536,0.15056406,1011.2748,0.4002827,-88.02956,-0.9060516,2582.132,0.10958232,954.5264,0.40792164,-91.53256,-0.84168154,-20.198013,-0.37461126,29.39175,0.26365343,0.005556499,5.5174127,-0.025371378,-0.539171,0.120488726,0.60544175,31.447542,0.35215235,15.862827,0.8451759,14.644859,1.0841998,11.591612,1.0489002,-7.296719,15.970307,-0.012287547,-0.0052850945,0.027718103,3.7874963,2.2029102,0.28490826,0.22672424,0.15357143,0.294151,-40.745247
